Group,MediumID,CandidateIndex,CandidateType,a,b,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,Valid,MatchedPieceIndex
3,A92,1,BOUNDARY_EVENT,0,1199.7458398299,-4995.91838936805,1956.76737973369,1769.17430952256,-3869.57462378038,-422.734885853253,6019.9764326269,1,1
3,A93,1,DIRECT,0,0,-4902.46883794863,-94.4166207700482,672.934600297983,97.3763590855169,-82.0764201731013,710.294005322419,1,1
3,A94,1,DIRECT,0,0,-4897.9224016491,-4362.03473939685,1312.21633831054,-3012.14751113252,238.568230852889,1839.76289779741,1,1
3,A95,1,DIRECT,0,0,-4845.08073283386,1462.43827903822,-85.8584979188063,-257.976588278578,-503.036407640955,222.985836701638,1,1
3,A96,1,BOUNDARY_EVENT,0,3468.55682447279,-4833.38316603981,1700.44016001606,-4028.8396946924,-3365.18508309815,-1875.98677250877,-7199.57537991712,1,1
3,A97,1,DIRECT,0,0,-4801.86959698975,-3582.07213390288,-1984.64462751909,-2690.87373362849,-3968.24918667436,2531.38944551273,1,1
3,A98,1,DIRECT,0,0,-4779.75109652657,-2344.06989304822,-3220.67869193697,183.472108314943,-1901.26852208205,-3633.40422397159,1,1
3,A99,1,BOUNDARY_EVENT,3697.79022887765,0,-5674.79836573578,8587.2439307249,-1448.18219569767,-4462.99576928441,3736.72009258158,-1511.05478779547,1,3
3,A100,1,DIRECT,0,0,-4745.53953435397,3309.54611875961,-4101.31881632114,-3133.25193614438,-375.504264302602,-1131.31336599743,1,1
3,A101,1,DIRECT,0,0,-4741.19356786378,-378.567447110398,1578.804023168,169.012165270613,561.698729085063,1654.82491632829,1,1
3,A102,1,BOUNDARY_EVENT,3809.84978492098,0,-7439.32554554398,-7686.52682828981,3733.12410882794,-3894.04947168852,-4160.76206070917,3732.52092145894,1,3
3,A103,1,DIRECT,0,0,-4677.06527617311,1542.78684951119,-2987.78613940108,-232.43418966324,1953.7437089671,-734.706255221154,1,1
3,A104,1,BOUNDARY_EVENT,0,1094.77172751242,-4668.25542612177,2564.41390693882,1131.01493516207,-4123.31609818373,5682.77975282283,-2739.23513170577,1,1
3,A105,1,BOUNDARY_EVENT,0,2089.19110431191,-4645.06298240691,-4013.03042006628,-4280.17502219044,198.922395809063,-4096.39787008145,-5516.64399628879,1,1
3,A106,1,DIRECT,0,0,-4642.45937836692,-4593.49833680742,3474.40935702149,-1330.03038400753,-3673.72855897134,-156.270705047679,1,1
3,A107,1,DIRECT,0,0,-4628.93500514492,-4623.92424534162,-3379.01806989156,347.663690561501,-4719.99669224236,-3852.55318668825,1,1
3,A108,1,DIRECT,0,0,-4571.84128933919,-731.76490888297,4020.15092057908,-918.340568478979,-4145.25624114645,4017.08379880479,1,1
3,A109,1,BOUNDARY_EVENT,0,185.515742548142,-4565.75792650676,973.668456715803,-249.852342702499,-3561.55100321278,5155.14598159528,2300.99343157243,1,1
3,A110,1,BOUNDARY_EVENT,3919.87956405494,0,-7861.84817003047,596.154126038027,7058.00850905724,-3643.57413195483,34.8532008198337,4432.91700378619,1,3
3,A111,1,DIRECT,0,0,-4537.55944532078,2428.70864022709,-631.52951422848,-418.27972558606,-214.860659395111,-1652.84041139802,1,1
3,A112,1,BOUNDARY_EVENT,0,4294.78737603299,-4531.87720662466,656.546568365086,-4461.362601052,-2710.87881632283,-2007.92723570655,-8280.33421785333,1,1
3,A113,1,DIRECT,0,0,-4518.7611476125,2882.08375528358,694.061209470425,-105.926251516752,2788.08677966835,3043.11479514591,1,1
3,A114,1,DIRECT,0,0,-4464.31365797202,-3357.94869264603,1667.83281348784,-3780.03862899474,1578.01319683164,2077.76928459312,1,1
3,A115,1,DIRECT,0,0,-4463.68735379139,-4886.22789661029,-2725.99859426592,-1902.45867861374,-608.74850625676,-3104.51905414699,1,1
3,A116,1,DIRECT,0,0,-4437.424910375,-1542.88317408878,3661.64513403437,393.788811329587,-1730.25327255817,2387.17802131123,1,1
3,A117,1,DIRECT,0,0,-4422.28950725118,715.442990850514,4148.53114128022,-528.062227498771,345.954062170818,1034.29418414043,1,1
3,A118,1,BOUNDARY_EVENT,166.213231362195,0,-4505.40874964374,-1168.75732035559,-5057.73516523807,-1643.83896399538,2545.40656668242,-3320.95510371989,1,2
3,A119,1,DIRECT,0,0,-4403.60727755624,-4592.70038720672,-3723.58682101653,-1184.96159580262,-871.28701203014,-2833.97878014365,1,1
3,A120,1,DIRECT,0,0,-4397.29493631101,1830.1361867125,-2506.42937971872,-327.237248089884,2386.60773512022,344.003890920108,1,1
3,A121,1,BOUNDARY_EVENT,1531.44317552722,0,-4833.38316603981,1700.44016001606,5971.1603053076,-3365.18508309814,-1875.98677250877,2800.42462008289,1,2
3,A122,1,DIRECT,0,0,-4367.72812969583,2076.92333379447,1425.12626491372,423.899947702362,3460.13217657474,1068.7084410836,1,1
3,A123,1,BOUNDARY_EVENT,0,2900.62872052658,-4366.88748213927,-3819.61253713339,-2675.94087134222,-4232.39723628018,-6630.90055085406,-6808.56377667477,1,1
3,A124,1,BOUNDARY_EVENT,1277.37261722067,0,-5592.2669376111,-5158.91737396406,2760.95781151036,-785.813656439914,-4536.86953991139,3990.21097830275,1,3
3,A125,1,DIRECT,0,0,-4326.70685705914,-3313.35506887951,-3148.29031733543,611.160511270979,-2743.99181004891,-3689.85410145916,1,1
3,A126,1,DIRECT,0,0,-4325.93534522974,-1636.01576929022,687.287707327499,283.385320464921,194.607517827582,52.4795619306548,1,1
3,A127,1,BOUNDARY_EVENT,0,2787.70943077469,-4314.49442587369,3019.10780590509,406.19185737708,-3722.00288186128,7496.12412024161,2552.18316477757,1,1
3,A128,1,DIRECT,0,0,-4313.76832575146,-563.93752595661,-133.083517332063,-2857.92470190704,-2445.58479963247,4264.63439999503,1,1
3,A129,1,BOUNDARY_EVENT,0,4287.52613669627,-4310.41849023409,5000,-4411.12283861205,-4175.92824437492,2188.71198627931,-8543.74574394458,1,1
3,A129,2,EVENT_INTERVAL_REPRESENTATIVE,2143.76306834814,2143.76306834814,-4368.08153465928,6205.34708366084,-2639.24996663976,-4233.59128880011,3394.05906994015,-6771.87287197229,1,2
3,A129,3,BOUNDARY_EVENT,4287.52613669627,0,-4425.74457908447,7410.69416732168,-867.377094667468,-4291.2543332253,4599.40615360099,-5000,1,2
3,A130,1,BOUNDARY_EVENT,2811.84514277715,0,-4366.88748213927,6180.3874628666,7324.05912865779,-4232.39723628016,3369.09944914594,3191.43622332523,1,3
3,A131,1,DIRECT,0,0,-4283.65344231607,782.214621001764,4731.05726019267,-441.016747520069,-925.388000762852,2025.83332899032,1,1
3,A132,1,BOUNDARY_EVENT,705.21262396702,0,-4531.87720662466,656.54656836509,5538.63739894801,-2710.87881632285,-2007.92723570653,1719.66578214666,1,2
3,A133,1,BOUNDARY_EVENT,1419.80572755943,0,-5553.81438519865,-1294.29525485803,-5441.43571591975,-1005.2872507959,82.0158712142527,-3886.8719212006,1,3
3,A134,1,BOUNDARY_EVENT,2348.28211385382,0,-6378.35628420904,5002.24208849422,5753.44763757134,-1847.3691289889,3625.09710343992,4149.19482415013,1,4
3,A135,1,BOUNDARY_EVENT,3905.22827248758,0,-4668.25542612175,-7435.58609306118,1131.01493516208,-4123.31609818374,-4317.22024717717,-2739.23513170577,1,2
3,A136,1,DIRECT,0,0,-4224.87904616298,1018.43605070981,1905.69831751946,751.900062945494,1373.51986922207,2230.63705170217,1,1
3,A137,1,DIRECT,0,0,-4223.07600315043,-1771.37115843877,1892.94507460088,433.368702860982,-644.452482854297,3323.88078191874,1,1
3,A138,1,BOUNDARY_EVENT,0,702.880085911632,-4210.6959543032,-1730.15353464306,-1888.43185450096,-2867.5144942155,1445.95168125994,-5508.95933303091,1,1
3,A139,1,BOUNDARY_EVENT,3961.06678993493,0,-5950.53052292286,-8180.63972373862,-2766.319343881,-3677.69359568689,-4165.76205010203,-4693.74497614987,1,3
3,A140,1,BOUNDARY_EVENT,3800.25416017011,0,-4995.91838936806,1956.76737973369,-8230.82569047744,-3869.57462378038,-422.734885853251,-3980.0235673731,1,2
3,A141,1,DIRECT,0,0,-4102.31621428781,4431.47429291086,-2415.60705080457,894.504935331985,4605.85934665772,-2378.61716378044,1,1
3,A142,1,BOUNDARY_EVENT,3512.44629812578,0,-7072.42254692794,-1630.19458096303,-6798.18676243065,-2821.0453594091,-1019.01073215131,-4238.45116819516,1,3
3,A143,1,BOUNDARY_EVENT,2212.29056922532,0,-4314.49442587369,-6980.89219409491,406.191857377074,-3722.00288186128,-2503.8758797584,2552.18316477757,1,2
3,A144,1,DIRECT,0,0,-4012.39270998318,-1834.8453603863,3726.07429706474,344.762915275798,-943.423431913583,1441.21942142996,1,1
3,A145,1,BOUNDARY_EVENT,0,3774.73158533446,-3949.01857827991,-2074.5740788911,-4102.45285721345,-1518.95391061229,-4457.7951544819,-7765.10804379781,1,1
3,A146,1,BOUNDARY_EVENT,3240.15807213739,0,-5992.37565343746,-6419.73272112655,1467.64157531646,-2835.61847855312,-4228.89404980516,4666.87743018227,1,3
3,A147,1,BOUNDARY_EVENT,0,667.488506046918,-3941.62191782659,-2541.21008300394,4386.14290663014,754.381618800537,-4105.07590102375,5094.57391047932,1,1
3,A148,1,BOUNDARY_EVENT,195.994578301715,0,-4098.16451854473,-915.620954808949,5047.26635185887,19.8734899426172,1651.04826883585,3841.45871502447,1,2
3,A149,1,DIRECT,0,0,-3935.66950286621,-221.024131726583,1238.27483308518,-924.248509871287,-1698.47073322929,4946.17115615808,1,1
3,A150,1,BOUNDARY_EVENT,0,2883.43576518429,-3927.63123837517,3971.44880669682,3989.56636951461,-125.956377071754,6401.21487848517,1834.68700274722,1,1
3,A151,1,DIRECT,0,0,-3902.89572773884,-3088.9993237149,1630.40870061951,476.949011720593,-766.260515050205,980.91313870055,1,1
3,A152,1,BOUNDARY_EVENT,0,984.33972830584,-3868.12247744941,1284.55208881491,2507.95188151583,-2780.31758623079,5910.75009836115,953.933704301926,1,1
3,A153,1,BOUNDARY_EVENT,0,3179.03713608869,-3831.21985516059,3507.15877538373,965.904437966886,-3040.34197400664,7606.20234788619,3717.6954852355,1,1
3,A154,1,DIRECT,0,0,-3786.81574078267,4843.24926450574,1101.85560042605,-1801.77961053379,1129.35410692689,-1593.81023942112,1,1
3,A155,1,DIRECT,0,0,-3779.58706323983,2768.76779575297,-2930.32195471563,-2949.65479393071,601.473047834658,1498.4528085801,1,1
3,A156,1,BOUNDARY_EVENT,0,1063.93797030768,-3767.53791624575,756.658513759222,2570.50459685003,-428.855427418373,-1323.86186994544,5656.70520144248,1,1
3,A157,1,DIRECT,0,0,-3736.69743835885,-973.397803807633,2686.98807733915,-1053.83607794081,-4905.37937369601,4217.27427764092,1,1
3,A158,1,BOUNDARY_EVENT,365.313534831005,0,-3969.63994957215,-2528.71336772644,5184.11108996032,324.917711790812,-2983.52391990687,2664.20596181481,1,2
3,A159,1,BOUNDARY_EVENT,0,435.778813032651,-3634.45936732771,1213.13905013493,4050.24673685265,-847.366423340802,5361.55867611411,4201.00325700726,1,1
3,A160,1,DIRECT,0,0,-3628.8074308068,-4587.61306219392,4681.3589361279,346.901667158697,-3755.04279473817,1765.78627915242,1,1
3,A161,1,BOUNDARY_EVENT,2.61068724573124,0,-3559.09130558383,-5002.58457833135,3337.22458473296,-3253.21910971766,-52.5884890382549,2701.62965415288,1,2
3,A162,1,BOUNDARY_EVENT,1820.96286391131,0,-3831.21985516059,-6492.84122461626,965.904437966884,-3040.34197400664,-2393.79765211381,3717.69548523551,1,2
3,A163,1,BOUNDARY_EVENT,0,2806.56510977727,-3496.54007033917,-4290.83309731229,1172.81001896321,811.858336284925,-5907.40012159195,-782.800940765374,1,1
3,A164,1,DIRECT,0,0,-3496.37091092846,-696.631470477054,1531.62191440463,247.096691063384,2229.7953930502,3088.05248634269,1,1
3,A165,1,BOUNDARY_EVENT,0,3285.71691578967,-3482.77574037465,2116.61032978454,4198.39286257169,623.763177438714,3750.61767381569,6536.41726709285,1,1
3,A166,1,BOUNDARY_EVENT,0,1016.60813700444,-3457.83167560648,-4229.12624197928,1555.86418738945,1441.91732220165,-5196.73598831367,1792.91088590469,1,1
3,A167,1,BOUNDARY_EVENT,0,4440.77693575228,-3453.7495830052,-2903.72992487522,4589.29175869421,-1039.80189382136,-518.714363966994,8261.42429008651,1,1
3,A168,1,BOUNDARY_EVENT,467.843178771001,0,-3472.10504475694,5409.61197528972,1215.22681622013,-2896.96682537518,1031.94875525788,3561.56028795574,1,2
3,A169,1,BOUNDARY_EVENT,3792.23615892789,0,-6634.96627372537,-605.812954037211,-6988.72356914633,-2384.35372529927,-367.294829233286,-4366.62477861562,1,3
3,A170,1,DIRECT,0,0,-3381.94352263597,-2014.29877013302,-4270.86180286394,1445.20194002736,-742.106703383865,-3987.67630254788,1,1
3,A171,1,DIRECT,0,0,-3381.48967918435,2792.75267863163,3344.15385990426,1447.60182498836,1898.6392594994,2405.83811451012,1,1
3,A172,1,DIRECT,0,0,-3365.54201309952,3426.34108505962,-2178.65524259573,1568.31768688051,4133.78797753554,-2574.315899269,1,1
3,A173,1,BOUNDARY_EVENT,1225.26841466554,0,-3949.01857827991,-2074.5740788911,5897.54714278655,-1518.9539106123,-4457.79515448191,2234.89195620219,1,2
3,A174,1,BOUNDARY_EVENT,0,2707.35081718518,-3353.12058222035,3082.95543817606,2986.00711651426,-1340.60998055355,1795.4580035895,7378.29028522183,1,1
3,A175,1,DIRECT,0,0,-3330.97683930299,-192.554020631002,767.786431203294,-964.278987507449,-3933.94320669486,-1556.16456585125,1,1
3,A176,1,DIRECT,0,0,-3286.85924593133,-2974.02552709837,3459.42089366925,-1003.25046987847,-2627.96721279353,-975.144992754681,1,1
3,A177,1,BOUNDARY_EVENT,0,676.805547918691,-3252.76362536888,386.447498381996,875.664562809716,-1827.05136089992,-76.5395901988716,5645.67373415836,1,1
3,A178,1,BOUNDARY_EVENT,2415.43689720084,0,-5329.70114868821,5354.85792089218,6054.23557845786,-907.288935789322,4530.30275265791,3871.94801863882,1,4
3,A179,1,BOUNDARY_EVENT,559.223064247717,0,-3453.7495830052,-2903.72992487521,-5410.70824130579,-1039.80189382133,-518.714363967028,-1738.57570991348,1,2
3,A180,1,DIRECT,0,0,-3132.55886825909,-2477.77804858886,-18.8121899238568,-733.401974794709,-529.811963343794,3911.76974298091,1,1
3,A181,1,DIRECT,0,0,-3127.03672616569,2903.73641347257,467.769085676664,-3029.66894210302,-1619.45701440739,2596.44020367734,1,1
3,A182,1,BOUNDARY_EVENT,0,2698.83497667176,-3118.66362985694,3167.45706181989,926.242622903726,-661.620361661811,7149.22916334794,-836.831201333331,1,1
3,A183,1,DIRECT,0,0,-3115.7239937972,-814.320182024368,-801.001503680503,-1631.39949981614,3935.44525802039,-1287.32347637384,1,1
3,A184,1,DIRECT,0,0,-3093.68097161333,504.855793962775,190.215289626727,1309.4637032721,159.848374049618,2533.99148462336,1,1
3,A185,1,BOUNDARY_EVENT,0,3492.91194306935,-3089.67308499266,-3525.67520974636,-3568.40727676765,-2274.31421009608,-2192.58424977129,-8317.93971665688,1,1
3,A186,1,DIRECT,0,0,-3084.82362850467,594.686233675939,1354.51266409409,288.152295570044,-2163.34240434362,3807.32970730712,1,1
3,A187,1,BOUNDARY_EVENT,4297.11991408837,0,-4210.69595430325,-1730.15353464306,8111.56814549902,-2867.51449421549,1445.95168125994,4491.04066696909,1,2
3,A188,1,BOUNDARY_EVENT,0,533.661288030949,-3048.36888233805,-2547.3639288818,2298.33794672485,923.460774613492,-2269.61120961485,5322.80857860409,1,1
3,A189,1,BOUNDARY_EVENT,4015.66027169415,0,-3868.1224774494,-8715.44791118509,2507.95188151582,-2780.31758623079,-4089.24990163884,953.933704301927,1,2
3,A190,1,DIRECT,0,0,-2986.51011041048,-3997.31782735063,2302.07283132353,1942.1340348178,-4063.26347848573,3141.19026100985,1,1
3,A191,1,DIRECT,0,0,-2986.31280160509,-4387.10103169164,-366.71570439906,1962.46839744592,-4564.87028875375,-1058.06419478782,1,1
3,A192,1,BOUNDARY_EVENT,0,271.412406860033,-2969.40250126496,1406.65104185053,2094.97168441098,731.489436439067,40.0430323388269,5166.74339040995,1,1
3,A193,1,DIRECT,0,0,-2968.73708555886,-835.022338979809,-4918.29134699381,166.542246581075,-3757.3536433087,-2343.41207658218,1,1
3,A194,1,DIRECT,0,0,-2895.93436936923,1368.51452280352,-2002.05617326184,2103.42009067578,1354.80752479818,-1922.89114920624,1,1
3,A195,1,BOUNDARY_EVENT,1507.08805693065,0,-3089.67308499266,-3525.67520974637,6431.59272323235,-2274.31421009608,-2192.58424977127,1682.06028334313,1,2
3,A196,1,BOUNDARY_EVENT,459.195038356004,0,-3010.14056035205,-5419.78260147442,391.144742045802,-1180.52502181864,-848.929626044734,1262.81558483149,1,2
3,A197,1,BOUNDARY_EVENT,0,2205.67730689246,-2834.85811065107,-2402.68161026534,3706.40903851621,-2758.70458362982,-7050.1734624791,5548.96707666016,1,1
3,A198,1,BOUNDARY_EVENT,0,1292.62934453983,-2793.92468518926,-3116.18560171035,-513.773974660901,1464.97649824839,-5656.81961616368,-1151.6920840732,1,1
3,A199,1,BOUNDARY_EVENT,0,4284.0100334671,-2792.29860490794,5000,4736.14938638688,-2716.1450778867,352.508147786229,6578.70742453082,1,1
3,A199,2,EVENT_INTERVAL_REPRESENTATIVE,2142.00501673355,2142.00501673355,-2824.92285229223,6990.99017253404,3946.79567412147,-2748.76932527099,2343.49832032027,5789.35371226541,1,2
3,A199,3,BOUNDARY_EVENT,4284.0100334671,0,-2857.54709967652,8981.98034506808,3157.44196185606,-2781.39357265528,4334.48849285431,5000,1,2
3,A200,1,BOUNDARY_EVENT,3510.31265964044,0,-2834.85811065106,7597.31838973466,-6293.5909614838,-2758.70458362983,2949.8265375209,-4451.03292333984,1,3
3,A201,1,BOUNDARY_EVENT,0,3337.20070911334,-2746.01690991268,3619.88483228078,3319.02036967736,-962.579873953304,7769.86004361041,5463.09548126232,1,1
3,A202,1,DIRECT,0,0,-2735.73864867041,4334.7976314327,-1158.0041120667,-2304.00169128125,318.681575067157,-4104.93726730237,1,1
3,A203,1,DIRECT,0,0,-2732.62655978701,3173.87799493308,-1253.96384006569,6.86960683836378,-247.520179918855,-3660.03850269874,1,1
3,A204,1,BOUNDARY_EVENT,0,615.916843591338,-2713.51983737423,2768.20364613302,-4216.7934866811,-1801.5631203054,5313.54354303317,-10.8952763767437,1,1
3,A205,1,DIRECT,0,0,-2705.11635183855,2724.75473679113,209.559653063315,358.693964527135,3894.63999047646,3983.7396750735,1,1
3,A206,1,DIRECT,0,0,-2677.92026474569,-2636.29494613645,-4264.98243282158,272.65986457879,-1223.98345351364,-483.520658819213,1,1
3,A207,1,BOUNDARY_EVENT,0,379.375398654873,-2639.76796077274,-2885.06730731208,2684.63195984258,1683.19389069427,-2699.01166730076,5190.10279974092,1,1
3,A208,1,BOUNDARY_EVENT,0,2082.03197151653,-2629.90751246813,-2843.64608887052,-2734.93360670101,-1875.78605505326,-6538.604172853,-6018.0092356013,1,1
3,A209,1,BOUNDARY_EVENT,3863.99804278066,0,-5735.08055489299,2719.66656545628,7282.26302004279,-1704.90018548046,2529.88414160758,4329.02262657665,1,3
3,A210,1,BOUNDARY_EVENT,0,2060.10598259062,-2558.61843911067,-2372.71621498393,3461.18778183696,-1138.79801143588,1644.09630013757,6078.30970706717,1,1
3,A211,1,DIRECT,0,0,-2558.22695403246,2942.37905225634,-2002.4004020602,2339.82657173754,2979.80168390297,-998.572127237908,1,1
3,A212,1,BOUNDARY_EVENT,0,1303.09036824858,-2556.99566448664,4442.37920643136,-3160.32796331038,1716.83020877822,5196.550729559,-677.257743055793,1,1
3,A213,1,BOUNDARY_EVENT,0,2198.00233586492,-2520.59504579702,2704.46472649792,2786.33384317137,332.497919081817,6800.71238381113,2502.40486663859,1,1
3,A214,1,DIRECT,0,0,-2514.9777610282,-1076.90801464736,-2360.48997091467,2219.74083863324,-2656.87033186128,-2066.96167891529,1,1
3,A215,1,BOUNDARY_EVENT,0,4377.41087354165,-2470.45984035823,-3863.37174097604,-4506.98479799321,-59.3396500873428,-5736.78947975126,-8466.37937344416,1,1
3,A216,1,DIRECT,0,0,-2446.27314653107,1373.72966518059,-2438.82758059225,2551.99180759701,1375.05774147409,-2570.53059706634,1,1
3,A217,1,BOUNDARY_EVENT,0,876.499959740629,-2438.33403198682,1949.28385329019,-4240.40876203936,-1947.18525291026,5648.46672818343,-912.523707698062,1,1
3,A218,1,BOUNDARY_EVENT,2292.64918281481,0,-3353.12058222035,3082.95543817607,-7013.99288348573,-1340.60998055355,1795.45800358949,-2621.70971477817,1,2
3,A219,1,BOUNDARY_EVENT,0,412.9236594023,-2429.25437488962,-1243.579648126,2720.59759159582,-1642.52178296891,3023.48675097003,5205.18934367812,1,1
3,A220,1,DIRECT,0,0,-2414.47353666484,-849.026396101761,-3329.22657332843,1356.42189347572,-3862.29170084743,-2025.16374579248,1,1
3,A221,1,DIRECT,0,0,-2406.55684813261,1553.72190916102,2981.06732438274,2590.26838778432,1411.12145989842,3087.85062632555,1,1
3,A222,1,DIRECT,0,0,-2404.00490826933,117.226869004377,-4832.9411747539,676.714848596792,2426.64187272604,-1642.9931939492,1,1
3,A223,1,DIRECT,0,0,-2395.64019653782,-119.973703180315,2506.29549538455,1357.798453951,-2985.68846615203,4149.27364323153,1,1
3,A224,1,BOUNDARY_EVENT,0,1957.18336858998,-2392.33093833262,-2788.67312895647,-153.262345847898,469.851244695019,-6422.35721004225,1745.22472285258,1,1
3,A225,1,DIRECT,0,0,-2357.32332415099,-3978.94082377783,-3712.33910970985,2596.33596851486,-3342.34894670237,-3475.67395759219,1,1
3,A226,1,BOUNDARY_EVENT,0,2652.87788735309,-2345.28127734759,-3451.81618422104,2481.30622919476,-1598.90617389862,-6749.8631998342,6164.48557423848,1,1
3,A227,1,BOUNDARY_EVENT,2116.56423481571,0,-3927.63123837517,-6028.55119330319,3989.56636951461,-125.956377071757,-3598.78512151482,1834.68700274722,1,2
3,A228,1,DIRECT,0,0,-2274.23620732417,1886.7944044507,3789.67674392776,2714.709817092,2185.72391823163,3644.56054478786,1,1
3,A229,1,DIRECT,0,0,-2273.23100033529,-997.119451403975,3158.27000080394,2708.44274581757,-1382.38882162524,3343.99614129194,1,1
3,A230,1,BOUNDARY_EVENT,0,1169.70854302965,-2254.24596254165,2436.54255627196,2425.05814136151,1225.57553846407,3698.52167673884,5786.34524909925,1,1
3,A231,1,BOUNDARY_EVENT,0,3221.29830891757,-2253.4458059737,1535.25248123995,-3228.86436047797,-2010.1093423263,1144.07517434065,-8207.59589371277,1,1
3,A232,1,BOUNDARY_EVENT,0,4468.35758795624,-2189.80705200214,5000,-4650.91555074587,-1435.68559458727,1305.04191601753,-7933.99117964616,1,1
3,A232,2,EVENT_INTERVAL_REPRESENTATIVE,2234.17879397812,2234.17879397812,-2526.77548565018,6651.03939917433,-3183.91996092279,-1772.6540282353,2956.08131519186,-6466.99558982308,1,2
3,A232,3,BOUNDARY_EVENT,4468.35758795624,0,-2863.74391929821,8302.07879834866,-1716.92437109971,-2109.62246188334,4607.12071436619,-5000,1,2
3,A233,1,DIRECT,0,0,-2188.50524220757,2097.4606904741,-4434.40067871513,883.230792207638,4540.63601007918,-1336.76737366629,1,1
3,A234,1,BOUNDARY_EVENT,0,2589.0204901139,-2170.23239774886,-4096.64564367117,5000,240.887792522055,-5970.06338244637,1040.60542454905,1,1
3,A234,2,EVENT_INTERVAL_REPRESENTATIVE,1294.51024505695,1294.51024505695,-2794.47635542273,-3611.61395244799,6025.09536842883,-383.356165151817,-5485.03169122318,2065.70079297789,1,2
3,A234,3,BOUNDARY_EVENT,2589.0204901139,0,-3418.72031309661,-3126.5822612248,7050.19073685767,-1007.60012282569,-5000,3090.79616140672,1,2
3,A235,1,BOUNDARY_EVENT,1778.70169108243,0,-2253.44580597369,1535.25248123995,6771.13563952204,-2010.10934232631,1144.07517434065,1792.40410628723,1,2
3,A236,1,BOUNDARY_EVENT,0,2742.74159038936,-2152.91734216583,-5000,4032.0536847076,-369.480306206424,-850.024788670379,6176.12879629255,1,1
3,A236,2,EVENT_INTERVAL_REPRESENTATIVE,1371.37079519468,1371.37079519468,-2642.06803540249,-6138.23096111986,3443.98928656133,-858.630999443082,-1988.25574979024,5588.06439814627,1,2
3,A236,3,BOUNDARY_EVENT,2742.74159038936,0,-3131.21872863915,-7276.46192223972,2855.92488841505,-1347.78169267974,-3126.4867109101,5000,1,2
3,A237,1,BOUNDARY_EVENT,3449.61044052723,0,-2629.90751246813,7156.35391112948,7265.06639329898,-1875.78605505326,3461.395827147,3981.9907643987,1,3
3,A238,1,DIRECT,0,0,-2108.23336608646,-3665.72367124177,389.165966663762,2878.66509324681,-4025.37325495226,350.488670528782,1,1
3,A239,1,BOUNDARY_EVENT,1714.28308421032,0,-3482.77574037465,2116.61032978455,-5801.60713742831,623.763177438724,3750.61767381568,-3463.58273290715,1,2
3,A240,1,DIRECT,0,0,-2071.1049254666,4244.89005528479,-2447.3561755707,2802.62036856449,4053.76307960668,-3547.47991292472,1,1
3,A241,1,BOUNDARY_EVENT,4123.50004025937,0,-2438.33403198685,-8050.71614670981,-4240.40876203935,-1947.18525291025,-4351.53327181657,-912.523707698063,1,2
3,A242,1,DIRECT,0,0,-2033.25644272164,-4865.30820637923,2322.528469226,-1547.66880763091,-4682.87130466361,-2650.49087776426,1,1
3,A243,1,BOUNDARY_EVENT,4323.19445208131,0,-3252.76362536887,386.447498381997,-9124.33543719029,-1827.05136089992,-76.5395901988716,-4354.32626584164,1,2
3,A244,1,BOUNDARY_EVENT,0,3927.93784974302,-1994.91457542075,5000,4210.28056631406,-1248.53947197181,1701.95298438686,7893.4599113578,1,1
3,A244,2,EVENT_INTERVAL_REPRESENTATIVE,1963.96892487151,1963.96892487151,-2288.08607731505,6295.45237028589,2763.55061063516,-1541.7109738661,2997.40535467274,6446.7299556789,1,2
3,A244,3,BOUNDARY_EVENT,3927.93784974302,0,-2581.25757920934,7590.90474057177,1316.82065495626,-1834.8824757604,4292.85772495863,5000,1,2
3,A245,1,DIRECT,0,0,-1993.0511691762,-583.626826635024,-4381.51774328181,2970.46485508624,-232.395679875713,-4871.56402521457,1,1
3,A246,1,BOUNDARY_EVENT,2301.16502332825,0,-3118.66362985694,-6832.54293818011,926.242622903728,-661.620361661812,-2850.77083665206,-836.831201333332,1,2
3,A247,1,DIRECT,0,0,-1979.2166521355,-3031.76700765613,1464.07268224517,1593.33253453891,-116.438784863866,-469.254414286326,1,1
3,A248,1,DIRECT,0,0,-1976.3601228957,-636.977474317082,-2204.53441950196,2104.54289273436,-3328.89966613609,-1155.82783984592,1,1
3,A249,1,BOUNDARY_EVENT,0,58.8501378396386,-1967.20584138617,735.587853598221,-1791.44236131533,-172.246150349493,5050.79004879869,-14.6053620127613,1,1
3,A250,1,DIRECT,0,0,-1959.7032688218,-3760.91767555766,4797.89980168489,3039.74010150104,-3753.46937823196,4872.13260980926,1,1
3,A251,1,BOUNDARY_EVENT,0,1018.09999875675,-1921.17214367799,4023.54136107669,-4239.69943339324,2966.29088949712,4472.16281423261,-5194.39513942475,1,1
3,A252,1,BOUNDARY_EVENT,4384.08315640866,0,-2713.51983737422,-7231.79635386699,-4216.79348668109,-1801.5631203054,-4686.45645696683,-10.8952763767429,1,2
3,A253,1,DIRECT,0,0,-1913.65157229474,658.792262492777,-2053.58803643263,2896.3161635127,1004.33478139584,-732.67518990504,1,1
3,A254,1,BOUNDARY_EVENT,0,4212.51144664144,-1903.57591142826,4616.10307835296,-3945.18109835403,69.9962521548625,7053.57928044985,-51.1186079282325,1,1
